,Ссылка,Метро,Время до метро,Общая площадь,Жилая площадь,Этаж,Этажность дома,Срок сдачи,Ванная,Ремонт,Цена
3127,https://www.cian.ru/rent/flat/275784475/,Братиславская,15.0,40.0,21.0,1.0,15.0,2001.0,1 совмещенный,Косметический,35000.0
3128,https://www.cian.ru/rent/flat/201851741/,Теплый Стан,26.0,39.0,19.0,13.0,14.0,1975.0,1 совмещенный,Евроремонт,50000.0
3129,https://www.cian.ru/rent/flat/275889165/,Тимирязевская,8.0,50.0,,15.0,16.0,1982.0,,Евроремонт,40000.0
3130,https://www.cian.ru/rent/flat/274749894/,Озерная,4.0,42.0,,16.0,22.0,,1 совмещенный,,65000.0
3131,https://www.cian.ru/rent/flat/274952006/,Красные ворота,9.0,50.0,,5.0,9.0,1969.0,1 совмещенный,Косметический,80000.0
3132,https://www.cian.ru/rent/flat/275810595/,Багратионовская,3.0,40.0,20.0,10.0,16.0,2002.0,1 совмещенный,Евроремонт,45000.0
3133,https://www.cian.ru/rent/flat/247163359/,Новокосино,10.0,39.7,20.0,11.0,14.0,1988.0,1 раздельный,Евроремонт,34000.0
3134,https://www.cian.ru/rent/flat/273851187/,Речной вокзал,,35.0,20.0,4.0,5.0,,,Косметический,28000.0
3135,https://www.cian.ru/rent/flat/272663643/,Новогиреево,1.0,47.0,,1.0,9.0,1969.0,1 совмещенный,,62100.0
3136,https://www.cian.ru/rent/flat/275809961/,Дмитровская,10.0,30.0,14.0,6.0,20.0,2016.0,1 совмещенный,,55000.0
3137,https://www.cian.ru/rent/flat/274260471/,улица Народного ополчения,11.0,65.0,31.0,7.0,9.0,2019.0,1 совмещенный,,79999.0
3138,https://www.cian.ru/rent/flat/275662702/,Преображенская площадь,5.0,39.0,20.0,4.0,10.0,2017.0,1 совмещенный,,65000.0
3139,https://www.cian.ru/rent/flat/266154739/,Бульвар Рокоссовского,3.0,22.0,,5.0,30.0,2021.0,1 совмещенный,Евроремонт,42000.0
3140,https://www.cian.ru/rent/flat/187418402/,Строгино,14.0,33.0,20.0,2.0,9.0,1979.0,1 совмещенный,Евроремонт,39000.0
3141,https://www.cian.ru/rent/flat/273718212/,Щелковская,11.0,31.0,20.0,2.0,5.0,1964.0,1 совмещенный,Косметический,28000.0
3142,https://www.cian.ru/rent/flat/233966876/,Кожуховская,5.0,34.0,20.0,3.0,9.0,1965.0,,Косметический,37000.0
3143,https://www.cian.ru/rent/flat/274314769/,Коптево,5.0,55.0,,4.0,16.0,,1 совмещенный,Косметический,71000.0
3144,https://www.cian.ru/rent/flat/275782018/,Зюзино,15.0,36.0,19.0,3.0,12.0,1965.0,1 совмещенный,Евроремонт,39000.0
3145,https://www.cian.ru/rent/flat/210133281/,Отрадное,28.0,39.0,20.0,9.0,17.0,2015.0,1 совмещенный,Косметический,33000.0
3146,https://www.cian.ru/rent/flat/213227930/,Нижегородская,10.0,33.0,16.0,2.0,9.0,,1 совмещенный,Евроремонт,45000.0
3147,https://www.cian.ru/rent/flat/275763057/,ВДНХ,9.0,38.0,,13.0,16.0,1985.0,1 совмещенный,Косметический,35000.0
3148,https://www.cian.ru/rent/flat/275796912/,Рассказовка,7.0,31.0,,1.0,3.0,,1 совмещенный,Косметический,30000.0
3149,https://www.cian.ru/rent/flat/225213926/,Маяковская,8.0,38.0,18.0,7.0,9.0,1959.0,,Дизайнерский,60000.0
3150,https://www.cian.ru/rent/flat/275854901/,Филевский парк,5.0,33.0,18.0,2.0,5.0,1960.0,1 совмещенный,Косметический,30000.0
3151,https://www.cian.ru/rent/flat/275237307/,Щелковская,15.0,36.0,20.0,5.0,5.0,,1 совмещенный,Косметический,20000.0
3152,https://www.cian.ru/rent/flat/275336666/,Шелепиха,3.0,23.0,16.0,26.0,32.0,2019.0,1 совмещенный,,67000.0
3153,https://www.cian.ru/rent/flat/272270543/,Угрешская,6.0,42.0,15.0,8.0,30.0,2021.0,1 совмещенный,Евроремонт,65000.0
3154,https://www.cian.ru/rent/flat/274837730/,Котельники,2.0,35.0,19.0,1.0,17.0,1997.0,,,35000.0
3155,https://www.cian.ru/rent/flat/275827899/,Перово,,52.0,19.0,1.0,12.0,,,Косметический,30000.0
3156,https://www.cian.ru/rent/flat/268165453/,Римская,6.0,37.0,20.0,8.0,16.0,1983.0,1 совмещенный,Дизайнерский,62000.0
3157,https://www.cian.ru/rent/flat/275775591/,Рассказовка,4.0,19.0,12.0,6.0,19.0,,,Косметический,27000.0
3158,https://www.cian.ru/rent/flat/272513823/,Теплый Стан,30.0,37.0,18.0,7.0,17.0,2013.0,1 раздельный,Косметический,27000.0
3159,https://www.cian.ru/rent/flat/275559639/,Курская,2.0,30.0,20.0,4.0,6.0,1963.0,1 совмещенный,Евроремонт,60000.0
3160,https://www.cian.ru/rent/flat/275658446/,Ольховая,4.0,40.0,14.0,7.0,12.0,,1 совмещенный,Косметический,30000.0
3161,https://www.cian.ru/rent/flat/268612620/,Рассказовка,4.0,41.0,,9.0,25.0,2013.0,1 совмещенный,Косметический,36000.0
3162,https://www.cian.ru/rent/flat/262486238/,Чертановская,1.0,35.5,17.0,16.0,25.0,2012.0,1 совмещенный,Евроремонт,42000.0
3163,https://www.cian.ru/rent/flat/273379337/,Долгопрудная,20.0,38.0,18.0,16.0,17.0,1995.0,,Косметический,30000.0
3164,https://www.cian.ru/rent/flat/274664494/,Ольховая,20.0,30.0,15.0,11.0,22.0,2016.0,1 совмещенный,Евроремонт,32000.0
3165,https://www.cian.ru/rent/flat/207933609/,Рассказовка,20.0,32.0,20.0,4.0,5.0,1967.0,1 совмещенный,Косметический,23000.0
3166,https://www.cian.ru/rent/flat/275749155/,Царицыно,5.0,45.0,20.0,3.0,11.0,2019.0,1 совмещенный,Дизайнерский,45000.0
3167,https://www.cian.ru/rent/flat/272525288/,Выхино,3.0,36.0,20.0,4.0,12.0,1967.0,1 раздельный,Косметический,30000.0
3168,https://www.cian.ru/rent/flat/275894359/,Международная,4.0,52.0,30.0,54.0,75.0,,1 совмещенный,,189000.0
3169,https://www.cian.ru/rent/flat/275825810/,Ясенево,9.0,38.0,20.0,9.0,22.0,1987.0,1 раздельный,,40000.0
3170,https://www.cian.ru/rent/flat/275769036/,Новаторская,7.0,36.0,19.0,5.0,16.0,,1 совмещенный,,42000.0
3171,https://www.cian.ru/rent/flat/270548648/,Рязанский проспект,5.0,36.0,18.0,8.0,9.0,1970.0,1 совмещенный,Евроремонт,35000.0
3172,https://www.cian.ru/rent/flat/274710237/,Отрадное,9.0,35.0,19.0,6.0,16.0,1976.0,1 совмещенный,Косметический,40000.0
3173,https://www.cian.ru/rent/flat/269274828/,Окружная,2.0,18.9,,4.0,5.0,,,Евроремонт,50000.0
3174,https://www.cian.ru/rent/flat/249299613/,Новые Черемушки,19.0,55.0,21.0,4.0,18.0,1987.0,1 раздельный,Косметический,46000.0
3175,https://www.cian.ru/rent/flat/275806884/,Преображенская площадь,15.0,40.0,,6.0,14.0,1999.0,1 совмещенный,Косметический,40000.0
3176,https://www.cian.ru/rent/flat/275886446/,Перово,15.0,36.0,18.0,5.0,12.0,1969.0,,Косметический,35000.0
3177,https://www.cian.ru/rent/flat/275785027/,Краснопресненская,12.0,40.0,20.0,3.0,16.0,2007.0,1 совмещенный,Евроремонт,50000.0
3178,https://www.cian.ru/rent/flat/273206965/,Рассказовка,21.0,50.0,,9.0,11.0,,1 совмещенный,Евроремонт,55000.0
3179,https://www.cian.ru/rent/flat/275740462/,Бунинская аллея,20.0,27.1,12.7,8.0,9.0,2020.0,1 совмещенный,Евроремонт,26500.0
3180,https://www.cian.ru/rent/flat/275512595/,Красногвардейская,9.0,42.0,20.0,12.0,17.0,,1 совмещенный,Косметический,30000.0
3181,https://www.cian.ru/rent/flat/274745003/,Щелковская,8.0,35.0,20.0,12.0,12.0,,1 совмещенный,,30000.0
3182,https://www.cian.ru/rent/flat/207421218/,Шоссе Энтузиастов,18.0,30.0,17.0,5.0,5.0,1967.0,,,28000.0
3183,https://www.cian.ru/rent/flat/237822329/,Бабушкинская,15.0,40.0,,4.0,14.0,1987.0,1 раздельный,Косметический,33000.0
3184,https://www.cian.ru/rent/flat/274941734/,Филатов Луг,,33.4,,4.0,9.0,2022.0,1 совмещенный,Косметический,25000.0
3185,https://www.cian.ru/rent/flat/275528862/,Рассказовка,4.0,42.0,22.0,12.0,24.0,2019.0,1 совмещенный,Косметический,30000.0
3186,https://www.cian.ru/rent/flat/274049497/,Шелепиха,3.0,30.0,12.0,12.0,32.0,2019.0,1 совмещенный,,70000.0
3187,https://www.cian.ru/rent/flat/269884946/,Хорошевская,11.0,42.0,16.0,4.0,24.0,2020.0,1 совмещенный,Евроремонт,72000.0
3188,https://www.cian.ru/rent/flat/274120031/,ЦСКА,11.0,41.2,25.0,9.0,17.0,2018.0,1 совмещенный,Дизайнерский,100000.0
3189,https://www.cian.ru/rent/flat/182542615/,Преображенская площадь,15.0,35.0,18.0,2.0,12.0,1968.0,1 совмещенный,Косметический,32000.0
3190,https://www.cian.ru/rent/flat/209942663/,Говорово,5.0,45.0,,3.0,14.0,2016.0,1 совмещенный,Евроремонт,55000.0
3191,https://www.cian.ru/rent/flat/239846405/,Теплый Стан,13.0,43.0,20.0,8.0,16.0,1977.0,1 раздельный,Косметический,32000.0
3192,https://www.cian.ru/rent/flat/275218653/,Бульвар Дмитрия Донского,10.0,40.0,20.0,5.0,17.0,2009.0,1 совмещенный,Косметический,23000.0
3193,https://www.cian.ru/rent/flat/275473877/,Измайлово,12.0,36.0,20.0,2.0,12.0,1969.0,1 совмещенный,Косметический,30000.0
3194,https://www.cian.ru/rent/flat/256228579/,Строгино,2.0,39.0,21.0,2.0,12.0,1980.0,1 раздельный,Косметический,42000.0
3195,https://www.cian.ru/rent/flat/207040229/,Аэропорт,4.0,33.0,19.0,5.0,8.0,1964.0,1 совмещенный,Косметический,50000.0
3196,https://www.cian.ru/rent/flat/209016978/,Беговая,1.0,55.0,,11.0,30.0,1997.0,1 раздельный,Евроремонт,60000.0
3197,https://www.cian.ru/rent/flat/275449992/,Пролетарская,5.0,40.0,22.0,6.0,10.0,1960.0,1 совмещенный,Косметический,52000.0
3198,https://www.cian.ru/rent/flat/275801775/,Новые Черемушки,19.0,40.0,18.0,18.0,22.0,2007.0,1 раздельный,Косметический,35000.0
3199,https://www.cian.ru/rent/flat/273298151/,Марьино,4.0,38.3,19.0,11.0,12.0,1994.0,1 совмещенный,Дизайнерский,45000.0
3200,https://www.cian.ru/rent/flat/275804134/,Улица Академика Янгеля,3.0,42.0,18.0,9.0,23.0,2014.0,,Косметический,45000.0
3201,https://www.cian.ru/rent/flat/275015447/,Бунинская аллея,13.0,40.0,18.0,8.0,14.0,,1 совмещенный,Косметический,40000.0
3202,https://www.cian.ru/rent/flat/275631477/,Солнцево,10.0,38.0,18.0,8.0,17.0,2014.0,,Евроремонт,48000.0
3203,https://www.cian.ru/rent/flat/275891068/,Солнцево,18.0,39.0,20.0,8.0,17.0,2004.0,,Косметический,36000.0
3204,https://www.cian.ru/rent/flat/152168505/,Молодежная,5.0,38.0,18.0,10.0,14.0,2009.0,1 раздельный,Косметический,38000.0
3205,https://www.cian.ru/rent/flat/275698387/,Филатов Луг,5.0,40.0,,25.0,25.0,2016.0,1 совмещенный,Дизайнерский,45000.0
3206,https://www.cian.ru/rent/flat/240871947/,Юго-Западная,9.0,38.0,20.8,14.0,16.0,1972.0,1 раздельный,Косметический,40000.0
3207,https://www.cian.ru/rent/flat/262091791/,Щелковская,1.0,20.0,14.0,3.0,5.0,1962.0,1 совмещенный,Косметический,23000.0
3208,https://www.cian.ru/rent/flat/272845628/,Окская,13.0,16.0,12.0,1.0,5.0,,1 совмещенный,Евроремонт,30000.0
3209,https://www.cian.ru/rent/flat/235293949/,,,40.0,18.0,7.0,17.0,2019.0,1 совмещенный,Дизайнерский,32000.0
3210,https://www.cian.ru/rent/flat/274714132/,,,20.0,12.0,10.0,20.0,2018.0,,Евроремонт,21000.0
3211,https://www.cian.ru/rent/flat/275662199/,Красные ворота,5.0,37.0,19.0,5.0,13.0,1970.0,1 совмещенный,Евроремонт,65000.0
3212,https://www.cian.ru/rent/flat/267849464/,Черкизовская,12.0,30.0,24.0,4.0,32.0,2019.0,1 совмещенный,Дизайнерский,53000.0
3213,https://www.cian.ru/rent/flat/275650935/,Щелковская,12.0,34.0,,2.0,6.0,1961.0,1 раздельный,Косметический,30000.0
3214,https://www.cian.ru/rent/flat/275740470/,Соколиная гора,4.0,40.0,12.0,2.0,16.0,1985.0,1 раздельный,Косметический,37700.0
3215,https://www.cian.ru/rent/flat/272872519/,Щукинская,4.0,31.0,19.0,1.0,5.0,1965.0,1 раздельный,Косметический,25000.0
3216,https://www.cian.ru/rent/flat/266010583/,Борисово,7.0,37.0,19.0,2.0,14.0,1998.0,1 совмещенный,Косметический,30000.0
3217,https://www.cian.ru/rent/flat/255378114/,Тимирязевская,10.0,40.0,20.0,3.0,9.0,1966.0,1 раздельный,Косметический,35000.0
3218,https://www.cian.ru/rent/flat/275658404/,Славянский бульвар,29.0,55.0,39.0,11.0,15.0,2006.0,,Евроремонт,85000.0
3219,https://www.cian.ru/rent/flat/268831616/,Новогиреево,2.0,35.0,18.0,15.0,16.0,1975.0,1 раздельный,Косметический,30000.0
3220,https://www.cian.ru/rent/flat/275566102/,Окская,2.0,38.0,18.0,3.0,9.0,,1 совмещенный,,43000.0
3221,https://www.cian.ru/rent/flat/273272012/,Тестовская,2.0,50.0,,36.0,68.0,,1 совмещенный,Дизайнерский,200000.0
3222,https://www.cian.ru/rent/flat/224039571/,Бескудниково,8.0,39.0,18.0,4.0,16.0,1980.0,1 совмещенный,Косметический,32000.0
3223,https://www.cian.ru/rent/flat/275864418/,Покровское,8.0,45.0,,10.0,11.0,2016.0,1 совмещенный,Евроремонт,43000.0
3224,https://www.cian.ru/rent/flat/275692649/,Щелковская,10.0,33.0,,7.0,9.0,1970.0,1 совмещенный,Косметический,27000.0
3225,https://www.cian.ru/rent/flat/275431169/,Тимирязевская,14.0,39.0,21.0,8.0,14.0,,,,40000.0
3226,https://www.cian.ru/rent/flat/267914777/,Тульская,2.0,54.0,,7.0,12.0,2020.0,,Дизайнерский,155000.0
3227,https://www.cian.ru/rent/flat/275692097/,Митино,10.0,40.0,20.0,10.0,17.0,1998.0,1 совмещенный,Дизайнерский,40000.0
3228,https://www.cian.ru/rent/flat/275113626/,Алексеевская,1.0,33.0,18.0,10.0,12.0,1962.0,1 совмещенный,Косметический,65000.0
3229,https://www.cian.ru/rent/flat/274980295/,Давыдково,8.0,22.0,17.0,8.0,9.0,1976.0,1 раздельный,Косметический,26000.0
3230,https://www.cian.ru/rent/flat/228390860/,Коломенская,12.0,40.0,20.0,5.0,12.0,1968.0,1 совмещенный,Евроремонт,48000.0
3231,https://www.cian.ru/rent/flat/275750174/,Лухмановская,6.0,39.0,19.0,9.0,12.0,2005.0,1 совмещенный,Евроремонт,23000.0
3232,https://www.cian.ru/rent/flat/251086359/,Пражская,15.0,35.1,21.0,4.0,9.0,1972.0,,,33000.0
3233,https://www.cian.ru/rent/flat/275861136/,Молодежная,8.0,19.8,9.4,20.0,22.0,2021.0,1 совмещенный,Евроремонт,38700.0
3234,https://www.cian.ru/rent/flat/263046564/,Народное ополчение,8.0,33.0,21.0,4.0,5.0,1961.0,1 совмещенный,Евроремонт,45000.0
3235,https://www.cian.ru/rent/flat/268814717/,ЦСКА,4.0,33.0,20.0,12.0,15.0,,1 совмещенный,Дизайнерский,73000.0
3236,https://www.cian.ru/rent/flat/258317185/,Говорово,12.0,52.6,,16.0,25.0,2009.0,1 совмещенный,Евроремонт,45000.0
3237,https://www.cian.ru/rent/flat/275770758/,Новаторская,13.0,40.0,20.0,4.0,22.0,1986.0,,,52000.0
3238,https://www.cian.ru/rent/flat/275771441/,Воронцовская,6.0,39.0,20.0,14.0,17.0,1984.0,1 совмещенный,Косметический,38000.0
3239,https://www.cian.ru/rent/flat/275596097/,Маяковская,5.0,20.0,12.0,1.0,3.0,1932.0,1 совмещенный,Дизайнерский,40000.0
3240,https://www.cian.ru/rent/flat/219750934/,Раменки,10.0,60.0,25.0,22.0,23.0,2009.0,1 совмещенный,Дизайнерский,85000.0
3241,https://www.cian.ru/rent/flat/275837269/,,,36.0,18.0,3.0,17.0,,1 совмещенный,Евроремонт,58000.0
3242,https://www.cian.ru/rent/flat/275716950/,Белорусская,13.0,38.0,23.0,4.0,7.0,,1 совмещенный,Без ремонта,90000.0
3243,https://www.cian.ru/rent/flat/268029713/,Таганская,5.0,38.0,20.0,11.0,16.0,1973.0,1 совмещенный,Дизайнерский,65000.0
3244,https://www.cian.ru/rent/flat/266889366/,Локомотив,15.0,30.0,,4.0,5.0,2020.0,1 совмещенный,,50000.0
3245,https://www.cian.ru/rent/flat/249221980/,Деловой центр,4.0,183.0,130.0,23.0,75.0,2011.0,2 совмещенных,Евроремонт,650000.0
3246,https://www.cian.ru/rent/flat/275766058/,Бульвар Рокоссовского,,39.0,20.0,4.0,9.0,,1 совмещенный,Косметический,35000.0
3247,https://www.cian.ru/rent/flat/275402654/,Марьина роща,5.0,47.0,20.0,3.0,14.0,1976.0,1 совмещенный,Евроремонт,53000.0
3248,https://www.cian.ru/rent/flat/274223048/,Китай-город,6.0,57.0,30.0,3.0,6.0,1914.0,1 раздельный,Евроремонт,70000.0
3249,https://www.cian.ru/rent/flat/222526924/,Планерная,15.0,43.0,18.0,8.0,20.0,2016.0,2 совмещенных,Косметический,40000.0
3250,https://www.cian.ru/rent/flat/274763074/,Курская,11.0,40.0,20.0,2.0,9.0,1965.0,,Евроремонт,60000.0
3251,https://www.cian.ru/rent/flat/274619329/,Тропарево,10.0,65.0,,8.0,31.0,2006.0,,Дизайнерский,110000.0
3252,https://www.cian.ru/rent/flat/275380525/,Спартак,6.0,48.2,14.0,4.0,22.0,2021.0,1 совмещенный,Евроремонт,70000.0
3253,https://www.cian.ru/rent/flat/254005019/,Пражская,17.0,35.0,21.0,11.0,14.0,1973.0,1 совмещенный,Евроремонт,35000.0
3254,https://www.cian.ru/rent/flat/260239560/,Озерная,16.0,47.0,,12.0,21.0,2020.0,,Евроремонт,55000.0
3255,https://www.cian.ru/rent/flat/275866503/,Курьяново,2.0,37.0,,3.0,32.0,2018.0,1 совмещенный,Косметический,40000.0
3256,https://www.cian.ru/rent/flat/275525499/,Медведково,27.0,35.0,21.0,13.0,17.0,1985.0,1 совмещенный,Косметический,32000.0
3257,https://www.cian.ru/rent/flat/275526855/,Алма-Атинская,8.0,39.0,20.9,3.0,14.0,1986.0,1 совмещенный,Косметический,28000.0
3258,https://www.cian.ru/rent/flat/235389390/,Улица 1905 года,9.0,30.7,,4.0,5.0,1963.0,1 совмещенный,Косметический,48000.0
3259,https://www.cian.ru/rent/flat/184404268/,Отрадное,18.0,42.0,20.0,8.0,12.0,1979.0,1 раздельный,Косметический,40000.0
3260,https://www.cian.ru/rent/flat/273961845/,Саларьево,11.0,23.0,,20.0,25.0,,,Дизайнерский,68000.0
3261,https://www.cian.ru/rent/flat/275871067/,Серпуховская,8.0,39.0,20.9,3.0,14.0,1988.0,1 раздельный,Евроремонт,65000.0
3262,https://www.cian.ru/rent/flat/275855752/,Силикатная,20.0,38.0,14.0,6.0,12.0,,1 совмещенный,Евроремонт,28000.0
3263,https://www.cian.ru/rent/flat/275838873/,Рабочий поселок,19.0,35.0,20.0,7.0,29.0,,1 совмещенный,Евроремонт,60000.0
3264,https://www.cian.ru/rent/flat/269498960/,ЗИЛ,4.0,25.0,10.0,7.0,15.0,,1 совмещенный,Дизайнерский,45000.0
3265,https://www.cian.ru/rent/flat/270574340/,Алексеевская,6.0,38.4,18.4,4.0,17.0,2010.0,1 совмещенный,Евроремонт,50000.0
3266,https://www.cian.ru/rent/flat/271164576/,Некрасовка,6.0,32.0,18.0,14.0,14.0,2019.0,1 совмещенный,Косметический,30000.0
3267,https://www.cian.ru/rent/flat/238647115/,Чертановская,4.0,35.0,20.0,13.0,16.0,1983.0,1 совмещенный,Косметический,30000.0
3268,https://www.cian.ru/rent/flat/268784915/,Бибирево,8.0,38.0,21.0,11.0,12.0,,,Косметический,30000.0
3269,https://www.cian.ru/rent/flat/196591864/,Говорово,14.0,53.0,20.0,11.0,23.0,2011.0,1 раздельный,Косметический,40000.0
3270,https://www.cian.ru/rent/flat/275855208/,Октябрьское поле,15.0,35.0,18.0,8.0,9.0,,1 совмещенный,Евроремонт,45000.0
3271,https://www.cian.ru/rent/flat/184415975/,Преображенская площадь,15.0,43.0,20.0,8.0,17.0,2007.0,1 совмещенный,Косметический,35000.0
3272,https://www.cian.ru/rent/flat/271097688/,Чертановская,7.0,38.0,18.0,7.0,24.0,2003.0,1 совмещенный,Косметический,32000.0
3273,https://www.cian.ru/rent/flat/271730961/,Дмитровская,11.0,31.0,15.0,9.0,47.0,2018.0,1 совмещенный,Дизайнерский,70000.0
3274,https://www.cian.ru/rent/flat/272810739/,Нижегородская,7.0,40.0,,1.0,5.0,2019.0,1 совмещенный,Евроремонт,150000.0
3275,https://www.cian.ru/rent/flat/273012926/,Крылатское,2.0,40.0,19.0,5.0,17.0,1984.0,1 совмещенный,Евроремонт,55000.0
3276,https://www.cian.ru/rent/flat/222012081/,Царицыно,33.0,52.0,22.0,5.0,15.0,2012.0,1 совмещенный,Евроремонт,45000.0
3277,https://www.cian.ru/rent/flat/270907118/,Стахановская,18.0,34.0,20.0,5.0,5.0,,1 совмещенный,Косметический,27000.0
3278,https://www.cian.ru/rent/flat/275849492/,Юго-Западная,13.0,37.8,20.0,13.0,17.0,1998.0,1 совмещенный,Евроремонт,50000.0
3279,https://www.cian.ru/rent/flat/275847816/,Чертановская,2.0,40.0,25.0,14.0,25.0,2013.0,1 раздельный,Евроремонт,50000.0
3280,https://www.cian.ru/rent/flat/275766672/,Коммунарка,,32.0,14.0,9.0,12.0,,1 раздельный,Косметический,25000.0
3281,https://www.cian.ru/rent/flat/203191973/,Бунинская аллея,17.0,37.0,18.0,2.0,4.0,2015.0,1 совмещенный,Косметический,32000.0
3282,https://www.cian.ru/rent/flat/235501726/,Строгино,15.0,40.0,20.0,12.0,14.0,1985.0,1 раздельный,Косметический,30000.0
3283,https://www.cian.ru/rent/flat/261225203/,Саларьево,7.0,36.0,11.0,21.0,25.0,,1 совмещенный,Евроремонт,50000.0
3284,https://www.cian.ru/rent/flat/275744629/,Кузьминки,4.0,32.0,20.0,1.0,5.0,1962.0,1 совмещенный,Косметический,30000.0
3285,https://www.cian.ru/rent/flat/204120418/,,,42.0,20.0,2.0,17.0,2009.0,1 совмещенный,Евроремонт,30000.0
3286,https://www.cian.ru/rent/flat/274638684/,Петровский Парк,12.0,46.0,38.0,25.0,25.0,2021.0,1 совмещенный,Дизайнерский,88000.0
3287,https://www.cian.ru/rent/flat/242778419/,Теплый Стан,20.0,27.0,18.0,1.0,3.0,2013.0,1 совмещенный,Косметический,24000.0
3288,https://www.cian.ru/rent/flat/165327599/,Калужская,12.0,47.0,20.0,6.0,22.0,2005.0,1 раздельный,Евроремонт,48000.0
3289,https://www.cian.ru/rent/flat/269524754/,Бунинская аллея,25.0,26.0,18.0,2.0,3.0,,1 совмещенный,Косметический,25000.0
3290,https://www.cian.ru/rent/flat/275609937/,Савеловская,5.0,40.0,30.0,4.0,5.0,1962.0,1 совмещенный,Дизайнерский,55000.0
3291,https://www.cian.ru/rent/flat/275768771/,Медведково,12.0,30.0,,2.0,3.0,,1 совмещенный,Евроремонт,54500.0
3292,https://www.cian.ru/rent/flat/275210178/,Кузьминки,1.0,46.0,22.0,8.0,16.0,1986.0,1 совмещенный,Дизайнерский,50000.0
3293,https://www.cian.ru/rent/flat/275796334/,Аэропорт,3.0,34.0,,5.0,8.0,1963.0,1 раздельный,Косметический,35000.0
3294,https://www.cian.ru/rent/flat/275753825/,Печатники,7.0,36.0,21.0,7.0,9.0,1969.0,1 совмещенный,Евроремонт,30000.0
3295,https://www.cian.ru/rent/flat/231916494/,Чертановская,5.0,45.0,22.0,7.0,17.0,2009.0,1 раздельный,Евроремонт,45000.0
3296,https://www.cian.ru/rent/flat/275796829/,Селигерская,6.0,18.0,9.0,2.0,3.0,1966.0,1 совмещенный,,35000.0
3297,https://www.cian.ru/rent/flat/163941881/,Преображенская площадь,18.0,50.0,21.0,2.0,22.0,2009.0,1 совмещенный,Евроремонт,43000.0
3298,https://www.cian.ru/rent/flat/275638886/,Солнцево,5.0,38.0,18.0,3.0,22.0,,1 совмещенный,Евроремонт,45000.0
3299,https://www.cian.ru/rent/flat/275785370/,Соколиная гора,10.0,40.0,15.0,3.0,22.0,,1 совмещенный,Евроремонт,42000.0
3300,https://www.cian.ru/rent/flat/209512708/,Солнцево,4.0,38.0,20.0,12.0,17.0,2001.0,1 совмещенный,Косметический,45000.0
3301,https://www.cian.ru/rent/flat/275315565/,Силикатная,3.0,30.0,16.0,4.0,13.0,,1 совмещенный,Евроремонт,25000.0
3302,https://www.cian.ru/rent/flat/273786187/,Покровское,47.0,35.0,19.3,8.0,12.0,,1 совмещенный,Косметический,29000.0
3303,https://www.cian.ru/rent/flat/275809811/,Бульвар Дмитрия Донского,3.0,36.0,18.0,6.0,12.0,2002.0,1 совмещенный,Косметический,40000.0
3304,https://www.cian.ru/rent/flat/275848628/,Новаторская,5.0,36.0,20.0,4.0,16.0,1978.0,1 совмещенный,Евроремонт,45000.0
3305,https://www.cian.ru/rent/flat/275749300/,Лефортово,4.0,30.0,20.0,7.0,9.0,1975.0,1 совмещенный,Евроремонт,29000.0
3306,https://www.cian.ru/rent/flat/256633810/,Улица Горчакова,15.0,37.0,17.0,2.0,10.0,1998.0,1 раздельный,Косметический,35000.0
3307,https://www.cian.ru/rent/flat/271525551/,Октябрьское поле,9.0,29.0,18.0,4.0,5.0,1971.0,,,32000.0
3308,https://www.cian.ru/rent/flat/275842804/,,,31.0,18.0,2.0,5.0,,1 раздельный,Косметический,35000.0
3309,https://www.cian.ru/rent/flat/275851068/,Беляево,5.0,31.0,18.0,1.0,5.0,1967.0,1 совмещенный,Евроремонт,35000.0
3310,https://www.cian.ru/rent/flat/274376142/,Стахановская,10.0,40.0,,3.0,24.0,2017.0,1 совмещенный,Евроремонт,40000.0
3311,https://www.cian.ru/rent/flat/156954516/,Коптево,10.0,38.0,21.0,3.0,14.0,2003.0,1 совмещенный,Косметический,28000.0
3312,https://www.cian.ru/rent/flat/270692768/,Динамо,3.0,30.0,,4.0,12.0,1968.0,1 совмещенный,Евроремонт,57000.0
3313,https://www.cian.ru/rent/flat/275821987/,Жулебино,8.0,39.0,20.0,6.0,12.0,1995.0,1 раздельный,Косметический,28000.0
3314,https://www.cian.ru/rent/flat/159167441/,Окская,8.0,35.0,20.0,6.0,12.0,1967.0,1 совмещенный,Косметический,35000.0
3315,https://www.cian.ru/rent/flat/245330087/,Выставочная,7.0,36.0,9.0,4.0,6.0,2019.0,1 совмещенный,Дизайнерский,95000.0
3316,https://www.cian.ru/rent/flat/275846240/,Солнцево,9.0,37.0,15.0,4.0,17.0,,,Без ремонта,20000.0
3317,https://www.cian.ru/rent/flat/273320990/,Щербинка,6.0,37.0,15.0,13.0,14.0,,1 совмещенный,Косметический,30000.0
3318,https://www.cian.ru/rent/flat/271154680/,Новокузнецкая,5.0,45.0,22.0,4.0,5.0,1931.0,,Косметический,67000.0
3319,https://www.cian.ru/rent/flat/251679793/,Саларьево,8.0,21.0,10.0,7.0,25.0,2020.0,1 совмещенный,Евроремонт,43900.0
3320,https://www.cian.ru/rent/flat/275522180/,Ломоносовский проспект,4.0,37.0,20.0,2.0,6.0,1961.0,1 раздельный,,60000.0
